Collection Title,Snippet,Similarity Score
"Cecilia Beaux papers, 1863-1968","'Page 210': '258 Cecilia Beaux Papers. Archives of American Art.'}, ",0.79053617
"Cecilia Beaux papers, 1863-1968","'Page 210': '259 Cecilia Beaux to the family at 4305 Spruce Street, January 14, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.781879
"Cecilia Beaux papers, 1863-1968","'Page 210': '262 Cecilia Beaux to her family, Friday eve, 1888, Hotel St. Antoine. Cecilia Beaux Papers. Archives of American Art.'}, ",0.8026291
"Cecilia Beaux papers, 1863-1968","'Page 210': '270 Cecilia Beaux to her family. Cecilia Beaux Papers. Archives of American Art.'}, ",0.82153046
"Cecilia Beaux papers, 1863-1968","'Page 210': '273 William Foster Biddle to Cecilia Beaux. February 12, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.75918025
"Cecilia Beaux papers, 1863-1968","'Page 210': '274 Beaux to 4305 Spruce Street, February 2, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7246464
"Cecilia Beaux papers, 1863-1968","'Page 210': '277 William Foster Biddle to Cecilia Beaux. February 12, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7574295
"Cecilia Beaux papers, 1863-1968","'Page 210': '279 Cecilia Beaux to her family, undated. Cecilia Beaux Papers. Archives of American Art.'}, ",0.8083771
"Cecilia Beaux papers, 1863-1968","'Page 210': '283 Beaux to her family, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.81540084
"Cecilia Beaux papers, 1863-1968","'Page 210': '284 Cecilia Beaux to Eliza Leavitt, May 17, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.74717045
"Cecilia Beaux papers, 1863-1968","'Page 210': '285 Cecilia Beaux to Aimee Ernesta Drinker, March 18, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7685539
"Cecilia Beaux papers, 1863-1968","'Page 210': '287 Cecilia Beaux to Aimee Ernesta Drinker, April 12, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.76484597
"Cecilia Beaux papers, 1863-1968","'Page 210': '288 Eliza Leavitt to Cecilia Beaux, April 1, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.70851153
"Henry Drinker research material on Cecilia Beaux, circa 1880-1920","'Page 211': '292 Cecilia Beaux to Aimee Ernesta Drinker, May 27, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7664928
"Henry Drinker research material on Cecilia Beaux, circa 1880-1920","'Page 211': '293 Cecilia Beaux to Aimee Ernesta Drinker, June 10, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.758263
"Cecilia Beaux papers, 1863-1968","'Page 211': '294 William Foster Biddle to Cecilia Beaux, July 24, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7612299
"Cecilia Beaux papers, 1863-1968","'Page 211': '297 Cecilia Beaux to her family, Undated. Cecilia Beaux Papers. Archives of American Art.'}, ",0.81987315
"Cecilia Beaux papers, 1863-1968","'Page 211': '298 Cecilia Beaux to her family, July 15, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.8279734
"Cecilia Beaux papers, 1863-1968","'Page 211': '299 Cecilia Beaux to William Foster Biddle, August xo, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7821727
"Cecilia Beaux papers, 1863-1968","'Page 211': '300 Cecilia Beaux to William Foster Biddle, September 9, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.78732353
"Cecilia Beaux papers, 1863-1968","'Page 211': '301 Cecilia Beaux to her family, September 2, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.81244725
"Cecilia Beaux papers, 1863-1968","'Page 211': '305 Cecilia Beaux to William Foster Biddle, September 30, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7732517
"Cecilia Beaux papers, 1863-1968","'Page 211': '1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7878162
"Cecilia Beaux papers, 1863-1968","'Page 211': '1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7878162
"Cecilia Beaux papers, 1863-1968","'Page 211': '309 Cecilia Beaux to her family, September 30, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.8283164
"Emily Hall Tremaine papers, circa 1890-2004","'Page 211': '310 Eliza Leavitt to Cecilia Beaux, December 10, 1888. Archives of American Art.'}, ",0.66036886
"Cecilia Beaux papers, 1863-1968","'Page 211': '312 Cecilia Beaux to her family, 1888. Cecilia Beaux Papers Archives of American Art.'}, ",0.80857193
"Cecilia Beaux papers, 1863-1968","'Page 211': '1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.80269873
"Cecilia Beaux papers, 1863-1968","'Page 212': '315 Cecilia Beaux to her family. November 2, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.82432574
"Cecilia Beaux papers, 1863-1968","'Page 212': '317 Cecilia Beaux to William Foster Biddle, October 6, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7857
"Cecilia Beaux papers, 1863-1968","'Page 212': '320 Cecilia Beaux to William Foster Biddle, September 10, 1888. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7799318
"Cecilia Beaux papers, 1863-1968","'Page 212': '321 Cecilia Beaux to Aimee Ernesta Drinker, December 23, 1888. Cecilia Beaux Papers. Archives of American Art. In her letter to her sister, Beaux lists the studio address as 34 Notre Dame de Champs. In her autobiography the address given is 15 Notre Dame de Champs.'}, ",0.6883865
"Cecilia Beaux papers, 1863-1968","'Page 212': '322 Cecila Beaux to Aimee Ernesta Drinker, March 3, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.72453713
"Cecilia Beaux papers, 1863-1968","'Page 212': '323 Cecilia Beaux to her family, February 11, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.8152688
"Cecilia Beaux papers, 1863-1968","'Page 212': '327 Cecilia Beaux to her family, January 13, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.8312552
"Cecilia Beaux papers, 1863-1968","'Page 212': '329 Cecilia Beaux to Eliza Leavitt, March 11, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7792975
"Cecilia Beaux papers, 1863-1968","'Page 212': '331 Cecilia Beaux to her family, March 28, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.82274646
"Cecilia Beaux papers, 1863-1968","'Page 212': '334 Cecilia Beaux to William Foster Biddle, April 8, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7999699
"Cecilia Beaux papers, 1863-1968","'Page 212': '335 Cecilia Beaux to Aimee Ernesta Drinker, April 28, 1989. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7811417
"Cecilia Beaux papers, 1863-1968","'Page 212': '337 Cecila Beaux to Aimee Ernesta Drinker, February 4, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7260039
"Cecilia Beaux papers, 1863-1968","'Page 212': '338 Cecila Beaux to William Foster Biddle, May 1, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7550933
"Cecilia Beaux papers, 1863-1968","'Page 212': '340 Cecilia Beaux to her family. January 13, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.8380893
"Cecilia Beaux papers, 1863-1968","'Page 212': '343 Cecilia Beaux to May Whitlock, undated. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7718789
"Cecilia Beaux papers, 1863-1968","'Page 212': '345 Cecilia Beaux to Cecilia Kent Leavitt, July 22, 1889. Cecilia Beaux Papers. Archives of American Art.'}, ",0.80990344
"Cecilia Beaux papers, 1863-1968","'Page 213': '357 �Cecilia Beaux Gets Chi Omega Tribute Today.� New York Times, 1933. Cecilia Beaux Papers. Archives of American Art.'}, ",0.701833
"Public Works of Art Project articles and exhibition catalog, 1933-1934","'Page 213': '360 �The Academy of Design: Some of the Paintings in the Sixty-Seventh Annual Exhibition.� 1892. Unidentified newspaper clipping. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7138976
"Cecilia Beaux papers, 1863-1968","'Page 213': '365 �The Fine Arts: Cecilia Beaux�s Paintings at the St. Botolph Club.� December 1, 1897. Author and publication unknown. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7448769
"Henry Drinker research material on Cecilia Beaux, circa 1880-1920","'Page 213': '366 Aimee Ernesta Drinker to Mrs. Bedford, April 10, 1902. Cecilia Beaux Papers. Archives of American Art.'}, ",0.6725287
"Cecilia Beaux papers, 1863-1968","'Page 213': '367 �Cecilia Beaux: Philadelphia�s Talented Portrait Painter.� Cecilia Beaux Papers. Archives of American Art.'}, ",0.72163075
"Advancing American Art: exhibition records, 1946-1977","'Page 213': 'Archives of American Art.'}, ",0.68682605
"Cecilia Beaux papers, 1863-1968","'Page 213': '369 Cecilia Beaux Papers. Archives of American Art. This was a note from a student dated February 26 (no year) and signed: One of your students.'}, ",0.7529826
"Emmet family papers, 1792-1989, bulk 1851-1989","'Page 213': '370 Sherwood, Rosina Emmet. Diary entry, 1894. Emmet Family Papers. Archives of American Art.'}, ",0.6872474
"Cecilia Beaux papers, 1863-1968","'Page 213': '371 Henry McCarter to Cecilia Beaux, April 20, 1896. Cecilia Beaux Papers. Archives of American Art.'}, ",0.77344024
"Cecilia Beaux photographs and newsclippings, circa 1890-1912","'Page 213': '374 Hooper, Nettie. �Gossip From the French Capital.� Unidentified newspaper article, May 13, 1896. Cecilia Beaux Papers. Archives of American Art.'}, ",0.7058425
"Cecilia Beaux photographs and newsclippings, circa 1890-1912","'Page 213': '375 Rochefort, Henri M. �Salon in the Champ de Mars.� New York Herald Tribune, April 24, 1896. Cecilia Beaux Papers. Archives of American Art.'}, ",0.6613356
"R. Sturgis Ingersoll papers relating to Henry McCarter, 1896-1944, bulk 1930-1943","'Page 213': '376 Henry McCarter to Fanny Warton, undated. R. Sturgis Ingersoll Papers. Archives of American Art.'}, ",0.69199187
"Cecilia Beaux papers, 1863-1968","'Page 214': '1899. Cecilia Beaux Papers. Archives of American Art.'}, ",0.77645963
"Cecilia Beaux papers, 1863-1968","'Page 214': '387 �Art Jury Awards Miss Cecilia Beaux First Prize.� Philadelphia Public Ledger. November 3, 1899. Cecilia Beaux Papers. Archives of American Art; Dorothea Gilder Papers. Archives of American Art.'}, ",0.67381465
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '388 Cecilia Beaux to Dorothea Gilder, Sunday, July 1, 1900. Dorothea Gilder Papers. Archives of American Art.'}, ",0.8653591
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '390 Cecilia Beaux to Dorothea Gilder, January 4, 1901. Dorothea Gilder Papers. Archives of American Art.'}, ",0.85072565
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '391 Cecilia Beaux to Dorothea Gilder, February 18, 1900. Dorothea Gilder Papers. Archives of American Art. Cecilia writes to Dorothea, �Before starting for school for which you are late and hurrying will you please ask Isaac to be sure to go over (taking the keys) and begin to clean the studio and get water.�'}, ",0.76146054
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '392 Cecilia Beaux to Dorothea Gilder, March 5, 1902. Dorothea Gilder Papers. Archives of American Art.'}, ",0.8509156
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '393 Dorothea Gilder to Cecilia Beaux, April 4, 1902. Dorothea Gilder Papers. Archives of American Art.'}, ",0.8573881
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '394 Dorothea Gilder to Cecilia Beaux, June 3, 1902. Dorothea Gilder Papers. Archives of American Art.'}, ",0.8567813
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '395 Cecilia Beaux to Dorothea Gilder, June 25, 1902. Dorothea Gilder Papers. Archives of American Art.'}, ",0.8590156
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '396 Cecilia Beaux to Dorothea Gilder, September 22, 1902. Dorothea Gilder Papers. Archives of American Art.'}, ",0.84214306
"Dorothea Gilder papers regarding Cecilia Beaux, 1897-1920","'Page 214': '397 Cecilia Beaux to Dorothea Gilder, October 14, 1902. Dorothea Gilder Papers. Archives of American Art.'}, ",0.84610075
